#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_v2_kernel
802,00007ee3 71462f10,"      FMUL R7, R6, R7",56,3,16384,,,,,,,,,
803,00007ee3 71462f20,"      FMUL R10, R9, R10",56,2,16384,,,,,,,,,
804,00007ee3 71462f30,"      FMUL R24, R115, 0.25",57,2,16384,,,,,,,,,
805,00007ee3 71462f40,"      I2FP.F32.S32 R8, R8",57,1,16384,,,,,,,,,
806,00007ee3 71462f50,"      FFMA.FTZ R7, R6, 1.4426950216293334961, R7",57,0,16384,,,,,,,,,
807,00007ee3 71462f60,"      FFMA.FTZ R10, R9, 1.4426950216293334961, R10",56,3,16384,,,,,,,,,
808,00007ee3 71462f70,"      FMUL R6, R119, 0.25",57,5,16384,,,,,,,,,
809,00007ee3 71462f80,"@P5   MOV R9, 0x7f800000",57,1,16384,,,,,,,,,
810,00007ee3 71462f90,"      FADD R4, R4, R7",57,3,16384,,,,,,,,,
811,00007ee3 71462fa0,@!P4  SYNCS.CCTL.IV [UR25+0x1c008],56,1,16384,,,,,,,,,
812,00007ee3 71462fb0,      BAR.SYNC.DEFER_BLOCKING 0x0,56,55,16384,,,,,,,,,
813,00007ee3 71462fc0,"      FSEL R119, R6, R119, P2",56,2,16384,,,,,,,,,
814,00007ee3 71462fd0,"@P5   FFMA.FTZ R4, R34, R9, +INF ",56,1,16384,,,,,,,,,
815,00007ee3 71462fe0,"@P0   IADD3 R6, P5, R2, 0x270, RZ",55,2,16384,,,,,,,,,
816,00007ee3 71462ff0,"      IMAD.SHL.U32 R7, R0, 0x80, RZ",55,1,16384,,,,,,,,,
817,00007ee3 71463000,"      FSEL R115, R24, R115, P2",55,0,16384,,,,,,,,,
818,00007ee3 71463010,"      FFMA.FTZ R5, R8, 1.1920928955078125e-07, R5",55,1,16384,,,,,,,,,
819,00007ee3 71463020,"@P0   IADD3.X R3, RZ, R3, RZ, P5, !PT",54,4,16384,,,,,,,,,
820,00007ee3 71463030,"@P6   IMAD.MOV.U32 R24, RZ, RZ, 0x7f800000",54,1,16384,,,,,,,,,
821,00007ee3 71463040,"      SHF.L.U32 R29, R29, 0x4, RZ",54,2,16384,,,,,,,,,
822,00007ee3 71463050,"@!P3  FMUL R12, R12, 16777216",54,3,16384,,,,,,,,,
823,00007ee3 71463060,"@P0   R2UR UR8, R3",54,1,16384,,,,,,,,,
824,00007ee3 71463070,"@!P3  FMUL R88, R88, 16777216",53,3,16384,,,,,,,,,
825,00007ee3 71463080,"      MUFU.RCP R3, R31",54,51,16384,,,,,,,,,
826,00007ee3 71463090,"@!P3  FMUL R92, R92, 16777216",53,3,16384,,,,,,,,,
827,00007ee3 714630a0,"@!P3  FMUL R14, R14, 16777216",53,1,16384,,,,,,,,,
828,00007ee3 714630b0,"@!P3  FMUL R96, R96, 16777216",53,2,16384,,,,,,,,,
829,00007ee3 714630c0,"@!P3  FMUL R16, R16, 16777216",53,4,16384,,,,,,,,,
830,00007ee3 714630d0,"@!P3  FMUL R100, R100, 16777216",53,3,16384,,,,,,,,,
831,00007ee3 714630e0,"@!P3  FMUL R18, R18, 16777216",53,4,16384,,,,,,,,,
832,00007ee3 714630f0,"@!P3  FMUL R104, R104, 16777216",53,0,16384,,,,,,,,,
833,00007ee3 71463100,"@!P3  FMUL R20, R20, 16777216",53,3,16384,,,,,,,,,
834,00007ee3 71463110,"@!P3  FMUL R108, R108, 16777216",53,1,16384,,,,,,,,,
835,00007ee3 71463120,"@!P3  FMUL R22, R22, 16777216",53,1,16384,,,,,,,,,
836,00007ee3 71463130,"@!P3  FMUL R112, R112, 16777216",53,2,16384,,,,,,,,,
837,00007ee3 71463140,"@!P3  FMUL R26, R26, 16777216",53,2,16384,,,,,,,,,
838,00007ee3 71463150,"@!P3  FMUL R116, R116, 16777216",53,3,16384,,,,,,,,,
839,00007ee3 71463160,"@!P3  FMUL R28, R28, 16777216",53,4,16384,,,,,,,,,
840,00007ee3 71463170,"      SHF.L.U32 R8, R0, 0x6, RZ",54,5,16384,,,,,,,,,
841,00007ee3 71463180,"      FADD R5, R5, R10",54,5,16384,,,,,,,,,
842,00007ee3 71463190,"      LOP3.LUT R7, R7, 0x780, RZ, 0xc0, !PT",53,4,16384,,,,,,,,,
843,00007ee3 714631a0,"@P6   FFMA.FTZ R5, R33, R24, +INF ",53,0,16384,,,,,,,,,
844,00007ee3 714631b0,"      LOP3.LUT R2, R29, 0x10, R0, 0x78, !PT",53,1,16384,,,,,,,,,
845,00007ee3 714631c0,"      FMUL R29, R3, R12",53,2,16384,,,,,,,,,
846,00007ee3 714631d0,"      FSETP.NEU.AND P1, PT, R33, RZ, PT",52,2,16384,,,,,,,,,
847,00007ee3 714631e0,"      FMUL R88, R3, R88",51,2,16384,,,,,,,,,
848,00007ee3 714631f0,"      FMUL R10, R3, R92",52,3,16384,,,,,,,,,
849,00007ee3 71463200,"      FMUL R31, R3, R14",52,24,16384,,,,,,,,,
850,00007ee3 71463210,"      FMUL R12, R3, R96",52,2,16384,,,,,,,,,
851,00007ee3 71463220,"      FMUL R33, R3, R16",52,0,16384,,,,,,,,,
852,00007ee3 71463230,"      FMUL R100, R3, R100",51,2,16384,,,,,,,,,
853,00007ee3 71463240,"      FMUL R35, R3, R18",52,0,16384,,,,,,,,,
854,00007ee3 71463250,"      FMUL R104, R3, R104",51,1,16384,,,,,,,,,
855,00007ee3 71463260,"      FMUL R37, R3, R20",52,1,16384,,,,,,,,,
856,00007ee3 71463270,"      FMUL R108, R3, R108",51,2,16384,,,,,,,,,
857,00007ee3 71463280,"      FMUL R39, R3, R22",52,1,16384,,,,,,,,,
858,00007ee3 71463290,"      FMUL R112, R3, R112",51,2,16384,,,,,,,,,
859,00007ee3 714632a0,"      FMUL R41, R3, R26",52,3,16384,,,,,,,,,
860,00007ee3 714632b0,"      FMUL R116, R3, R116",51,1,16384,,,,,,,,,
861,00007ee3 714632c0,"      FMUL R43, R3, R28",52,1,16384,,,,,,,,,
862,00007ee3 714632d0,"      LOP3.LUT R7, R7, 0x3800, R8, 0xf8, !PT",50,2,16384,,,,,,,,,
863,00007ee3 714632e0,"      IMAD.U32 R3, RZ, RZ, UR12",50,3,16384,,,,,,,,,
864,00007ee3 714632f0,"      FSETP.NEU.AND P6, PT, R34, RZ, PT",50,0,16384,,,,,,,,,
865,00007ee3 71463300,@!P4  SYNCS.CCTL.IV [UR25+0x1c010],49,2,16384,,,,,,,,,
866,00007ee3 71463310,"      LOP3.LUT R24, R7, R2, RZ, 0xfc, !PT",50,3,16384,,,,,,,,,
867,00007ee3 71463320,"      UMOV UR4, UR25",48,2,16384,,,,,,,,,
868,00007ee3 71463330,"      FSEL R2, R5, -INF , P1",49,0,16384,,,,,,,,,
869,00007ee3 71463340,"      FSEL R4, R4, -INF , P6",48,45,16384,,,,,,,,,
870,00007ee3 71463350,"      LOP3.LUT P3, RZ, R0, 0x80, RZ, 0xc0, !PT",48,8,16384,,,,,,,,,
871,00007ee3 71463360,"      FADD R5, R2, R45",49,1,16384,,,,,,,,,
872,00007ee3 71463370,"      LOP3.LUT R3, R3, 0x7f, R0, 0xf8, !PT",47,1,16384,,,,,,,,,
873,00007ee3 71463380,"      FADD R4, R4, R11",47,3,16384,,,,,,,,,
874,00007ee3 71463390,"      SHF.L.U32 R0, R0, 0x1, RZ",46,4,16384,,,,,,,,,
875,00007ee3 714633a0,"      LDC.64 R8, c[0x0][0x218]",48,2,16384,,,,,,,,,
876,00007ee3 714633b0,"@P0   R2UR UR7, R6",48,3,16384,,,,,,,,,
877,00007ee3 714633c0,"      LOP3.LUT R6, R0, 0x1f8, RZ, 0xc0, !PT",48,2,16384,,,,,,,,,
878,00007ee3 714633d0,"      IMAD.HI R0, R3, 0x4, RZ",48,0,16384,,,,,,,,,
879,00007ee3 714633e0,"      SHF.L.U32 R7, R3, 0x2, RZ",49,1,16384,,,,,,,,,
880,00007ee3 714633f0,"      FSETP.GEU.AND P1, PT, |R32|, 1.175494350822287508e-38, PT",48,36,16384,,,,,,,,,
881,00007ee3 71463400,"      STS.64 [R6+UR25], R4",48,1,16384,Shared,Store,64,0,,,,,
882,00007ee3 71463410,"      FSEL R19, R19, R102, P2",45,5,16384,,,,,,,,,
883,00007ee3 71463420,"@P2   FMUL R32, R32, 0.25",44,1,16384,,,,,,,,,
884,00007ee3 71463430,"      FSEL R21, R21, R106, P2",44,0,16384,,,,,,,,,
885,00007ee3 71463440,"      FSEL R23, R23, R110, P2",43,6,16384,,,,,,,,,
886,00007ee3 71463450,"      IMAD.U32 R44, RZ, RZ, UR7",43,3,16384,,,,,,,,,
887,00007ee3 71463460,"      FSEL R25, R25, R114, P2",43,1,16384,,,,,,,,,
888,00007ee3 71463470,"      FSEL R27, R27, R118, P2",42,1,16384,,,,,,,,,
889,00007ee3 71463480,"      F2FP.F16.F32.PACK_AB R10, R31, R10",41,33,16384,,,,,,,,,
890,00007ee3 71463490,"@!P1  FMUL R32, R32, 16777216",40,4,16384,,,,,,,,,
891,00007ee3 714634a0,"@!P1  FMUL R13, R13, 16777216",40,2,16384,,,,,,,,,
892,00007ee3 714634b0,"@!P1  FMUL R15, R15, 16777216",40,1,16384,,,,,,,,,
893,00007ee3 714634c0,"@!P1  FMUL R17, R17, 16777216",40,2,16384,,,,,,,,,
894,00007ee3 714634d0,"      IADD3 R2, P2, P4, R7, UR6, R8",41,3,16384,,,,,,,,,
895,00007ee3 714634e0,      BAR.SYNC.DEFER_BLOCKING 0x0,39,6,16384,,,,,,,,,
896,00007ee3 714634f0,"@!P1  FMUL R19, R19, 16777216",39,1,16384,,,,,,,,,
897,00007ee3 71463500,"@!P1  FMUL R91, R91, 16777216",39,5,16384,,,,,,,,,
898,00007ee3 71463510,"      IADD3.X R3, R0, UR5, R9, P2, P4",40,1,16384,,,,,,,,,
899,00007ee3 71463520,"@!P1  FMUL R95, R95, 16777216",38,4,16384,,,,,,,,,
900,00007ee3 71463530,"@!P1  FMUL R99, R99, 16777216",38,1,16384,,,,,,,,,
901,00007ee3 71463540,"      MUFU.RCP R0, R32",39,64,16384,,,,,,,,,
902,00007ee3 71463550,"@!P1  FMUL R103, R103, 16777216",38,0,16384,,,,,,,,,
903,00007ee3 71463560,"@!P1  FMUL R21, R21, 16777216",38,3,16384,,,,,,,,,
904,00007ee3 71463570,"@!P1  FMUL R107, R107, 16777216",38,2,16384,,,,,,,,,
905,00007ee3 71463580,"@!P1  FMUL R23, R23, 16777216",38,1,16384,,,,,,,,,
906,00007ee3 71463590,"@!P1  FMUL R111, R111, 16777216",38,0,16384,,,,,,,,,
907,00007ee3 714635a0,"@!P1  FMUL R25, R25, 16777216",38,1,16384,,,,,,,,,
908,00007ee3 714635b0,"@!P1  FMUL R115, R115, 16777216",38,2,16384,,,,,,,,,
909,00007ee3 714635c0,"@!P1  FMUL R27, R27, 16777216",38,2,16384,,,,,,,,,
910,00007ee3 714635d0,"@!P1  FMUL R119, R119, 16777216",38,1,16384,,,,,,,,,
911,00007ee3 714635e0,"      F2FP.F16.F32.PACK_AB R8, R29, R88",39,1,16384,,,,,,,,,
912,00007ee3 714635f0,"      UMOV UR6, UR27",37,2,16384,,,,,,,,,
913,00007ee3 71463600,"      F2FP.F16.F32.PACK_AB R12, R33, R12",37,3,16384,,,,,,,,,
914,00007ee3 71463610,"@UP0  UMOV UR5, URZ",36,2,16384,,,,,,,,,
915,00007ee3 71463620,"      MOV R45, UR8",37,2,16384,,,,,,,,,
916,00007ee3 71463630,"@P0   R2UR UR8, R44",37,38,16384,,,,,,,,,
917,00007ee3 71463640,"      FMUL R9, R0, R13",37,1,16384,,,,,,,,,
918,00007ee3 71463650,"      LDS R7, [R30]",37,2,16384,Shared,Load,32,0,,,,,
919,00007ee3 71463660,"      FMUL R11, R0, R15",37,4,16384,,,,,,,,,
920,00007ee3 71463670,"      FMUL R13, R0, R17",37,2,16384,,,,,,,,,
921,00007ee3 71463680,"      FMUL R15, R0, R19",37,0,16384,,,,,,,,,
922,00007ee3 71463690,"      FMUL R4, R0, R91",37,1,16384,,,,,,,,,
923,00007ee3 714636a0,"      FMUL R6, R0, R95",37,4,16384,,,,,,,,,
924,00007ee3 714636b0,"      FMUL R14, R0, R99",37,4,16384,,,,,,,,,
925,00007ee3 714636c0,"      FMUL R16, R0, R103",37,0,16384,,,,,,,,,
926,00007ee3 714636d0,"      FMUL R5, R0, R21",37,0,16384,,,,,,,,,
927,00007ee3 714636e0,"      FMUL R18, R0, R107",37,2,16384,,,,,,,,,
928,00007ee3 714636f0,"      FMUL R23, R0, R23",36,0,16384,,,,,,,,,
929,00007ee3 71463700,"      FMUL R20, R0, R111",37,3,16384,,,,,,,,,
930,00007ee3 71463710,"      FMUL R17, R0, R25",37,2,16384,,,,,,,,,
931,00007ee3 71463720,"      FMUL R22, R0, R115",37,2,16384,,,,,,,,,
932,00007ee3 71463730,"      FMUL R19, R0, R27",37,1,16384,,,,,,,,,
933,00007ee3 71463740,"      FMUL R0, R0, R119",36,3,16384,,,,,,,,,
934,00007ee3 71463750,"      F2FP.F16.F32.PACK_AB R9, R4, R9",35,3,16384,,,,,,,,,
935,00007ee3 71463760,"      F2FP.F16.F32.PACK_AB R11, R6, R11",34,34,16384,,,,,,,,,
936,00007ee3 71463770,"      F2FP.F16.F32.PACK_AB R19, R0, R19",33,5,16384,,,,,,,,,
937,00007ee3 71463780,"      LOP3.LUT R0, R24, 0x20, RZ, 0x3c, !PT",33,3,16384,,,,,,,,,
938,00007ee3 71463790,"      F2FP.F16.F32.PACK_AB R13, R14, R13",33,5,16384,,,,,,,,,
939,00007ee3 714637a0,"      F2FP.F16.F32.PACK_AB R14, R35, R100",33,8,16384,,,,,,,,,
940,00007ee3 714637b0,"      VIADD R0, R0, UR25",31,2,16384,,,,,,,,,
941,00007ee3 714637c0,"      F2FP.F16.F32.PACK_AB R15, R16, R15",31,0,16384,,,,,,,,,
942,00007ee3 714637d0,"      F2FP.F16.F32.PACK_AB R4, R37, R104",31,9,16384,,,,,,,,,
943,00007ee3 714637e0,"      F2FP.F16.F32.PACK_AB R5, R18, R5",29,5,16384,,,,,,,,,
944,00007ee3 714637f0,"      F2FP.F16.F32.PACK_AB R6, R39, R108",29,3,16384,,,,,,,,,
945,00007ee3 71463800,"      F2FP.F16.F32.PACK_AB R16, R41, R112",28,6,16384,,,,,,,,,
946,00007ee3 71463810,"      F2FP.F16.F32.PACK_AB R17, R22, R17",26,3,16384,,,,,,,,,
947,00007ee3 71463820,"@!P3  STG.E desc[UR28][R2.64], R7",25,1,16384,Global,Store,32,,0,,,,
948,00007ee3 71463830,"      F2FP.F16.F32.PACK_AB R18, R43, R116",23,2,16384,,,,,,,,,
949,00007ee3 71463840,"@P0   R2UR UR9, R45",21,26,16384,,,,,,,,,
950,00007ee3 71463850,      BAR.SYNC.DEFER_BLOCKING 0x0,20,0,16384,,,,,,,,,
951,00007ee3 71463860,"      LOP3.LUT R2, R24, 0x40, RZ, 0x3c, !PT",21,5,16384,,,,,,,,,
952,00007ee3 71463870,"      LOP3.LUT R3, R24, 0x60, RZ, 0x3c, !PT",22,2,16384,,,,,,,,,
953,00007ee3 71463880,"      IADD3 R24, R24, UR25, RZ",22,5,16384,,,,,,,,,
954,00007ee3 71463890,"      F2FP.F16.F32.PACK_AB R7, R20, R23",23,5,16384,,,,,,,,,
955,00007ee3 714638a0,"      IADD3 R2, R2, UR25, RZ",21,8,16384,,,,,,,,,
956,00007ee3 714638b0,"      IADD3 R3, R3, UR25, RZ",21,4,16384,,,,,,,,,
957,00007ee3 714638c0,"      STSM.16.M88.4 [R24], R8",21,36,16384,Shared,Store,128,0,,,,,
958,00007ee3 714638d0,"      STSM.16.M88.4 [R0], R12",16,5,16384,Shared,Store,128,0,,,,,
959,00007ee3 714638e0,"      STSM.16.M88.4 [R2], R4",11,4,16384,Shared,Store,128,0,,,,,
960,00007ee3 714638f0,"      STSM.16.M88.4 [R3], R16",6,15,16384,Shared,Store,128,0,,,,,
961,00007ee3 71463900,      MEMBAR.ALL.CTA,1,3,16384,,,,,,,,,
962,00007ee3 71463910,      FENCE.VIEW.ASYNC.S,1,252,16384,,,,,,,,,
963,00007ee3 71463920,      BAR.SYNC.DEFER_BLOCKING 0x0,1,85,16384,,,,,,,,,
964,00007ee3 71463930,"@UP1  UTMASTG.2D [UR4], [UR8]",1,45,16384,"Global, Shared",,,,,,,,
965,00007ee3 71463940,      UTMACMDFLUSH,1,2,16384,,,,,,,,,
966,00007ee3 71463950,"      DEPBAR.LE SB0, 0x0",1,0,16384,,,,,,,,,
967,00007ee3 71463960,      BAR.SYNC.DEFER_BLOCKING 0x0,1,1025,16384,,,,,,,,,
968,00007ee3 71463970,      EXIT,1,155,16384,,,,,,,,,
969,00007ee3 71463980,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR25], RZ",9,57,0,,,,,,,,,
970,00007ee3 71463990,@!P0  BRA 0x7ee371463980,9,0,0,,,,,,,,,
971,00007ee3 714639a0,      BRA 0x7ee37145ffa0,9,0,0,,,,,,,,,
972,00007ee3 714639b0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR14+0x1c000], R7",43,0,0,,,,,,,,,
973,00007ee3 714639c0,@!P0  BRA 0x7ee3714639b0,43,0,0,,,,,,,,,
974,00007ee3 714639d0,      BRA 0x7ee371460bf0,43,0,0,,,,,,,,,
975,00007ee3 714639e0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR14+0x1c020], R7",111,0,0,,,,,,,,,
976,00007ee3 714639f0,@!P0  BRA 0x7ee3714639e0,111,0,0,,,,,,,,,
977,00007ee3 71463a00,      BRA 0x7ee371462060,111,0,0,,,,,,,,,
978,00007ee3 71463a10,      BRA 0x7ee371463a10,1,0,,,,,,,,,,
979,00007ee3 71463a20,      NOP,,0,,,,,,,,,,
980,00007ee3 71463a30,      NOP,,0,,,,,,,,,,
981,00007ee3 71463a40,      NOP,,0,,,,,,,,,,
982,00007ee3 71463a50,      NOP,,0,,,,,,,,,,
983,00007ee3 71463a60,      NOP,,0,,,,,,,,,,
984,00007ee3 71463a70,      NOP,,0,,,,,,,,,,
985,00007ee3 71463a80,      NOP,,0,,,,,,,,,,
986,00007ee3 71463a90,      NOP,,0,,,,,,,,,,
987,00007ee3 71463aa0,      NOP,,0,,,,,,,,,,
988,00007ee3 71463ab0,      NOP,,0,,,,,,,,,,
989,00007ee3 71463ac0,      NOP,,0,,,,,,,,,,
990,00007ee3 71463ad0,      NOP,,0,,,,,,,,,,
991,00007ee3 71463ae0,      NOP,,0,,,,,,,,,,
992,00007ee3 71463af0,      NOP,,0,,,,,,,,,,
